ticker,name,sector,price,market_cap,pe,pb,roe_pct,de,eps,earnings_yield,dividend_yield_pct,profit_margin,rev_growth,ni_growth,debt_growth,years_of_data,revenue_y0,revenue_y1,revenue_y2,revenue_y3,net_income_y0,net_income_y1,net_income_y2,net_income_y3,total_debt_y0,total_debt_y1,total_debt_y2,total_debt_y3,equity_y0,equity_y1,equity_y2,equity_y3,roe_y0,roe_y1,roe_y2,roe_y3,de_y0,de_y1,de_y2,de_y3,cash_conversion,earnings_spike,non_op_pct,quality_pass,graham_pass,greenblatt_pass,dorsey_pass,trajectory_pass,score,updated_date
RAYMONDLSL.NS,Raymond Lifestyle Limited,Consumer Cyclical,814.95,49635172352.0,106.94882,0.51496816,0.48,22.681,7.62,0.94,12.0,0.0067000003,11.52,20.9,-4.54,5,68880000000.0,61767400000.0,64931800000.0,1281929000.0,461700000.0,381900000.0,26447200000.0,360203000.0,21855300000.0,22895100000.0,15395300000.0,45095000.0,96358200000.0,95876500000.0,96621600000.0,1406222000.0,0.48,0.4,27.37,25.61,22.68,23.88,15.93,3.21,11.75,0.03,-371.39,True,False,False,False,True,1,2026-06-22
RAYMONDREL.NS,Raymond Realty Limited,Real Estate,634.5,42226884608.0,13.94812,3.1463225,37.72,64.676,45.49,7.17,32.0,0.10184,429.17,1614.07,,2,29907900000.0,5651800000.0,,,3045900000.0,177700000.0,,,10137500000.0,,,,15674200000.0,,,,19.43,,,,64.68,,,,-2.99,17.14,-125.57,False,False,True,False,False,1,2026-06-22
RBA.NS,Restaurant Brands Asia Limited,Consumer Cyclical,73.99,52640018432.0,,6.0454283,-25.79,285.657,-3.19,,,-0.06628,10.66,-13.47,7.38,5,28226400000.0,25507200000.0,24121530000.0,20488690000.0,-1870780000.0,-2162020000.0,-2179430000.0,-2212330000.0,19670010000.0,18318560000.0,14297610000.0,11675350000.0,7211050000.0,9085710000.0,6265740000.0,8254420000.0,-25.94,-23.8,-34.78,-26.8,272.78,201.62,228.19,141.44,,,,True,False,False,False,False,0,2026-06-22
RBLBANK.NS,RBL Bank Limited,Financial Services,379.85,588219809792.0,26.958836,1.4038829,,,14.09,3.71,33.0,0.09082,2.4,22.59,15.72,5,104892700000.0,102433000000.0,91037000000.0,74377883000.0,8790500000.0,7170600000.0,12598913000.0,9195444000.0,167964400000.0,145151870000.0,149072718000.0,119864629000.0,167242400000.0,156695300000.0,148374374000.0,135256587000.0,5.26,4.58,8.49,6.8,100.43,92.63,100.47,88.62,8.62,0.89,,True,False,False,False,False,0,2026-06-22
RBZJEWEL.NS,RBZ Jewellers Limited,Consumer Cyclical,134.3,5372000256.0,9.79577,1.7916701,20.11,56.626,13.71,10.21,,0.08609,20.06,41.23,87.02,5,6364802000.0,5301485000.0,3274293000.0,2879278000.0,547961000.0,387985000.0,215689000.0,223331000.0,1697771000.0,907823000.0,694783000.0,957948000.0,2998231000.0,2450418000.0,2074922000.0,924677000.0,18.28,15.83,10.4,24.15,56.63,37.05,33.48,103.6,-0.13,1.82,-59.76,False,False,True,False,False,1,2026-06-22
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,136.35,75222679552.0,17.59355,1.4708103,8.67,80.607,7.75,5.68,170.0,0.02313,9.13,76.3,49.45,5,184801700000.0,169336400000.0,64242800000.0,78164800000.0,4274500000.0,2424500000.0,2252800000.0,9663100000.0,41280700000.0,27622100000.0,32966400000.0,18766100000.0,51212000000.0,47453300000.0,46057400000.0,45901200000.0,8.35,5.11,4.89,21.05,80.61,58.21,71.58,40.88,-1.1,1.83,-51.86,False,False,False,False,False,0,2026-06-22
RCOM.NS,Reliance Communications Limited,Communication Services,0.93,2570922240.0,,-0.002487316,,,-1.8,,,0.0,-12.29,18.49,-0.01,5,3140000000.0,3580000000.0,3830000000.0,4790000000.0,-111250000000.0,-93890000000.0,-72120000000.0,-144990000000.0,472120000000.0,472160000000.0,472320000000.0,472610000000.0,-1025650000000.0,-914900000000.0,-821300000000.0,-748910000000.0,,,,,,,,,,,,True,False,False,False,True,1,2026-06-22
RECLTD.NS,REC Limited,Financial Services,355.65,936506097664.0,5.754854,1.1215705,19.96,607.463,61.8,17.38,653.0,0.70553,-0.36,2.67,3.72,5,218383900000.0,219183100000.0,172407000000.0,146008700000.0,163081700000.0,158842300000.0,141454600000.0,111669800000.0,5147251900000.0,4962425900000.0,4455675000000.0,3807897600000.0,850544100000.0,783760600000.0,693502400000.0,581205100000.0,19.17,20.27,20.4,19.21,605.17,633.16,642.49,655.17,0.37,1.09,,False,True,True,False,False,2,2026-06-22
REDINGTON.NS,Redington Limited,Technology,280.78,219506622464.0,14.731375,2.1584182,13.09,27.26,19.06,6.79,214.0,0.012510001,19.96,-7.14,1.18,5,1191623600000.0,993336500000.0,893098300000.0,793367800000.0,14902200000.0,16048400000.0,12186200000.0,13925600000.0,28416200000.0,28085200000.0,29582100000.0,33208000000.0,101607300000.0,87210400000.0,75487200000.0,69273500000.0,14.67,18.4,16.14,20.1,27.97,32.2,39.19,47.94,0.16,1.06,-36.37,False,False,False,False,True,1,2026-06-22
REDTAPE.NS,REDTAPE Limited,Consumer Cyclical,133.8,73965658112.0,30.758621,7.2654214,26.58,70.489,4.35,3.25,149.0,0.09945,19.69,41.5,-0.52,5,24187700000.0,20209100000.0,18319600000.0,14587100000.0,2405500000.0,1700000000.0,1762400000.0,1421500000.0,7199600000.0,7237200000.0,4800600000.0,2600000000.0,10213800000.0,7888400000.0,6484300000.0,4767500000.0,23.55,21.55,27.18,29.82,70.49,91.74,74.03,54.54,0.72,1.39,-7.87,True,False,False,False,True,1,2026-06-22
REFEX.NS,Refex Industries Limited,Energy,340.0,49434812416.0,18.930958,3.101341,17.82,14.918,17.96,5.28,15.0,0.089320004,0.77,28.07,-21.33,5,22767351000.0,22594295000.0,13771046000.0,16179049000.0,2033531000.0,1587782000.0,938695000.0,1160608000.0,2250443000.0,2860608000.0,2145621000.0,1494224000.0,15041519000.0,12127940000.0,4655751000.0,3143937000.0,13.52,13.09,20.16,36.92,14.96,23.59,46.09,47.53,0.53,1.61,-65.81,True,False,True,True,True,3,2026-06-22
REGAAL.NS,REGAAL RESOURCES LIMITED,Consumer Defensive,77.2,7930250240.0,13.287436,1.5142004,15.16,125.547,5.81,7.53,,0.04894,23.93,16.56,20.04,5,11341700000.0,9151610000.0,5906630000.0,4749340000.0,555600000.0,476680000.0,221420000.0,167580000.0,6144640000.0,5118690000.0,3624170000.0,1975720000.0,4894300000.0,2435080000.0,1347070000.0,1125090000.0,11.35,19.58,16.44,14.89,125.55,210.21,269.04,175.61,1.26,1.59,-99.4,True,False,True,False,False,1,2026-06-22
REGENCERAM.NS,Regency Ceramics Limited,Industrials,40.1,1060307584.0,,-1.2618792,,,-9.02,,,-0.62310004,191.08,-1159.72,41.2,5,382678000.0,131470000.0,21588000.0,408000.0,-238448000.0,22501000.0,-98068000.0,-156428000.0,1091756000.0,773184000.0,673957000.0,575576000.0,-839388000.0,-600942000.0,-623442000.0,-525374000.0,,,,,,,,,,-10.6,,True,False,False,False,False,0,2026-06-22
RELAXO.NS,Relaxo Footwears Limited,Consumer Cyclical,358.0,89120014336.0,49.791378,4.0367594,8.33,10.545,7.19,2.01,98.0,0.06634,-3.13,5.25,9.47,5,27021600000.0,27896100000.0,28936000000.0,27641400000.0,1792700000.0,1703300000.0,2004700000.0,1544700000.0,2326500000.0,2125200000.0,2049700000.0,1640800000.0,22063600000.0,20980700000.0,20011100000.0,18550500000.0,8.13,8.12,10.02,8.33,10.54,10.13,10.24,8.85,1.94,0.97,-20.92,True,False,False,False,True,1,2026-06-22
RELCHEMQ.NS,Reliance Chemotex Industries Limited,Consumer Cyclical,136.05,1026301760.0,19.51937,0.7344923,3.76,187.457,6.97,5.12,36.0,0.014529999,0.95,30.07,1.83,5,3620058000.0,3585978000.0,3559555000.0,3580517000.0,52615000.0,40452000.0,32099000.0,124192000.0,2675920000.0,2627831000.0,2809868000.0,1993458000.0,1427485000.0,1372831000.0,1336492000.0,1320071000.0,3.69,2.95,2.4,9.41,187.46,191.42,210.24,151.01,4.11,1.45,-392.56,True,False,False,False,False,0,2026-06-22
RELIABLE.NS,Reliable Data Services Limited,Technology,154.1,1590312064.0,23.103449,2.63086,8.73,28.764,6.67,4.33,3.0,0.03718,41.73,-23.7,-46.38,5,1850777000.0,1305862000.0,793790000.0,728266000.0,68807000.0,90174000.0,50312000.0,39744000.0,249479000.0,465260000.0,381196000.0,291039000.0,714359000.0,571201000.0,491193000.0,445231000.0,9.63,15.79,10.24,8.93,34.92,81.45,77.61,65.37,3.89,0.98,-97.35,True,False,False,False,True,1,2026-06-22
RELIANCE.NS,Reliance Industries Limited,Energy,1311.5,17747836665856.0,21.964495,1.9631912,9.14,36.653,59.71,4.55,46.0,0.0764,9.59,15.98,7.69,5,10572190000000.0,9646930000000.0,9010640000000.0,8778350000000.0,807750000000.0,696480000000.0,696210000000.0,667020000000.0,3980000000000.0,3695750000000.0,3461420000000.0,3343920000000.0,9040300000000.0,8432000000000.0,7934810000000.0,7158720000000.0,8.93,8.26,8.77,9.32,44.03,43.83,43.62,46.71,2.38,1.16,-50.27,True,False,False,False,True,1,2026-06-22
RELIGARE.NS,Religare Enterprises Limited,Financial Services,253.37,86458384384.0,98.20543,2.899634,2.0,12.72,2.58,1.02,,0.01012,14.73,-31.02,111.3,5,84088853000.0,73290987000.0,8377332000.0,36928811000.0,859582000.0,1246212000.0,2329103000.0,869311000.0,4932329000.0,2334306000.0,4426002000.0,7579518000.0,29082893000.0,25158230000.0,23431412000.0,20576851000.0,2.96,4.95,9.94,4.22,16.96,9.28,18.89,36.84,21.17,0.48,-3.06,True,False,False,False,True,1,2026-06-22
RELINFRA.NS,Reliance Infrastructure Limited,Utilities,81.55,33287176192.0,1.1419969,0.18642771,18.29,16.972,71.41,87.57,,0.14189,-13.36,-41.26,-22.39,5,204405300000.0,235918800000.0,217033000000.0,205629300000.0,29002300000.0,49375200000.0,-16086600000.0,-32211800000.0,49367200000.0,63610200000.0,98952900000.0,115097300000.0,178725200000.0,144302000000.0,87472300000.0,92936500000.0,16.23,34.22,-18.39,-34.66,27.62,44.08,113.12,123.85,0.88,0.59,79.28,False,True,True,True,False,3,2026-06-22
RELTD.NS,Ravindra Energy Limited,Technology,168.0,30664663040.0,37.66816,7.079049,20.36,366.24,4.46,2.65,,0.1488,91.21,-142.02,40.87,4,2504220000.0,1309670000.0,2526330000.0,7649980000.0,216630000.0,-515600000.0,155260000.0,326560000.0,2240240000.0,1590280000.0,1197640000.0,1643480000.0,3390010000.0,1476960000.0,1925740000.0,2038850000.0,6.39,-34.91,8.06,16.02,66.08,107.67,62.19,80.61,3.27,1.4,-53.43,True,False,False,False,False,0,2026-06-22
REMSONSIND.NS,Remsons Industries Limited,Consumer Cyclical,85.51,2998673664.0,16.507723,2.0013576,14.03,62.789,5.18,6.06,58.0,0.03809,24.46,25.63,14.32,5,4687133000.0,3765829000.0,3103424000.0,3112955000.0,180505000.0,143683000.0,133196000.0,83701000.0,984866000.0,861511000.0,681117000.0,824533000.0,1488134000.0,1256115000.0,1112799000.0,422660000.0,12.13,11.44,11.97,19.8,66.18,68.59,61.21,195.08,3.32,1.3,-76.12,True,False,False,False,False,0,2026-06-22
RENUKA.NS,Shree Renuka Sugars Limited,Consumer Defensive,23.17,49317105664.0,,-1.8558271,,,-3.72,,,-0.08647,-13.49,164.21,21.83,5,91605000000.0,105891000000.0,112997930000.0,90070290000.0,-7921000000.0,-2998000000.0,-6271450000.0,-1969700000.0,71744000000.0,58890570000.0,57939680000.0,55686510000.0,-26767000000.0,-16756000000.0,-14378500000.0,-8812160000.0,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
REPCOHOME.NS,Repco Home Finance Limited,Financial Services,394.5,24680456192.0,5.192839,0.6107236,,318.337,75.97,19.26,234.0,0.55464,5.07,0.88,9.58,5,17758700000.0,16901500000.0,15148100000.0,5843200000.0,4754200000.0,4712500000.0,4131500000.0,3162800000.0,122060100000.0,111390900000.0,107010400000.0,99460100000.0,40407300000.0,34270400000.0,29854000000.0,25891700000.0,11.77,13.75,13.84,12.22,302.07,325.04,358.45,384.14,-1.89,1.08,-14.2,False,True,False,False,False,1,2026-06-22
REPL.NS,Rudrabhishek Enterprises Limited,Industrials,71.15,1289415936.0,,0.9254563,-7.82,20.106,-6.25,,,-0.13307999,-22.84,-183.73,71.59,5,833095000.0,1079653000.0,1005373000.0,872200000.0,-113290000.0,135309000.0,140545000.0,120223000.0,280319000.0,163361000.0,101560000.0,108253000.0,1394214000.0,1504209000.0,1236196000.0,1047871000.0,-8.13,9.0,11.37,11.47,20.11,10.86,8.22,10.33,,-0.82,,True,False,False,False,False,0,2026-06-22
REPRO.NS,Repro India Limited,Industrials,365.0,5236048384.0,,1.4974973,-9.1,53.066,-23.23,,,-0.06741,6.02,1516.5,87.65,5,4939800000.0,4659500000.0,4662800000.0,4033700000.0,-333000000.0,-20600000.0,120100000.0,87300000.0,1855300000.0,988700000.0,487700000.0,961900000.0,3496200000.0,3822000000.0,3836800000.0,2929800000.0,-9.52,-0.54,3.13,2.98,53.07,25.87,12.71,32.83,,-2.77,,True,False,False,False,False,0,2026-06-22
RESPONIND.NS,Responsive Industries Limited,Basic Materials,190.15,50695614464.0,34.19964,3.2369814,10.22,12.509,5.56,2.92,5.0,0.10647,-1.68,-25.36,-23.9,5,13941182000.0,14179119000.0,10869731000.0,9738590000.0,1484270000.0,1988617000.0,1612664000.0,243920000.0,1949984000.0,2562400000.0,2146770000.0,2596970000.0,15589258000.0,13453850000.0,11370650000.0,9723290000.0,9.52,14.78,14.18,2.51,12.51,19.05,18.88,26.71,0.27,0.82,-14.91,False,False,False,False,False,0,2026-06-22
RETAIL.NS,JHS Svendgaard Retail Ventures Limited,Consumer Defensive,19.01,155969440.0,,0.778843,-1.8,39.832,-0.37,,,-0.01841,0.27,-353.53,33.61,3,161850000.0,161414000.0,130481000.0,,-2979000.0,1175000.0,2548000.0,,101634000.0,76066000.0,6914000.0,,255155000.0,173886000.0,64319000.0,,-1.17,0.68,3.96,,39.83,43.74,10.75,,,-1.6,,True,False,False,False,True,1,2026-06-22
RGL.NS,Renaissance Global Limited,Consumer Cyclical,111.42,11962994688.0,48.65502,0.7927936,6.09,41.552,2.29,2.06,,0.03203,-5.46,-53.19,-2.96,5,13874583000.0,14676349000.0,21048474000.0,22338178000.0,126027000.0,269207000.0,723716000.0,870577000.0,6413671000.0,6609538000.0,6554846000.0,6118324000.0,15087067000.0,13910225000.0,11485293000.0,10259593000.0,0.84,1.94,6.3,8.49,42.51,47.52,57.07,59.64,4.26,0.25,-608.57,True,False,False,False,False,0,2026-06-22
RHETAN.NS,Rhetan TMT Limited,Basic Materials,29.6,23587500032.0,227.69232,7.5568037,10.17,38.419,0.13,0.44,,0.42134,-34.24,108.08,83.8,5,244407000.0,371648000.0,647662000.0,860215000.0,102978000.0,49490000.0,38704000.0,54177000.0,417284000.0,227030000.0,166499000.0,178436000.0,1086141000.0,939841000.0,890351000.0,851647000.0,9.48,5.27,4.35,6.36,38.42,24.16,18.7,20.95,0.13,2.34,41.08,False,False,False,False,True,1,2026-06-22
RHFL.NS,Reliance Home Finance Limited,Financial Services,2.2,1073481408.0,,-2.857143,,,-0.08,,,0.0,-63.99,-781.17,-55.94,4,2226000.0,6181000.0,3819700000.0,1966800000.0,241734000.0,-35488000.0,54185800000.0,-54396000000.0,402748000.0,914133000.0,9500000.0,119171100000.0,-530080000.0,-771813000.0,-738300000.0,-54924000000.0,,,,,,,,,0.37,0.0,,False,False,False,False,False,0,2026-06-22
RHIM.NS,RHI Magnesita India Limited,Industrials,379.0,78264041472.0,,2.1981335,-10.13,12.595,-18.52,,65.0,-0.09526,9.4,-289.09,18.09,5,40199450000.0,36744950000.0,37811040000.0,26897649000.0,-3829378000.0,2025128000.0,-1004456000.0,-4661054000.0,4484450000.0,3797402000.0,4866564000.0,15893036000.0,35604469000.0,39986153000.0,38457208000.0,28910346000.0,-10.76,5.06,-2.61,-16.12,12.6,9.5,12.65,54.97,,-1.89,,True,False,False,False,True,1,2026-06-22
RHL.NS,Robust Hotels Limited,Consumer Cyclical,178.9,3093484288.0,12.5104885,0.4172945,3.39,20.435,14.3,7.99,,0.16660999,8.8,50.09,-1.79,5,1482702000.0,1362804000.0,1210732000.0,1063424000.0,247026000.0,164590000.0,47373000.0,553195000.0,1516392000.0,1544000000.0,1592000000.0,1139605000.0,7420675000.0,7172232000.0,7007335000.0,6960111000.0,3.33,2.29,0.68,7.95,20.43,21.53,22.72,16.37,1.85,2.33,-30.01,True,True,False,False,True,2,2026-06-22
RICOAUTO.NS,Rico Auto Industries Limited,Consumer Cyclical,145.8,19724552192.0,39.088474,2.56194,6.91,92.781,3.73,2.56,34.0,0.02039,11.99,167.25,4.34,5,24777300000.0,22124000000.0,21254700000.0,22589500000.0,505100000.0,189000000.0,383400000.0,489900000.0,7276200000.0,6973400000.0,6885000000.0,7542800000.0,7793900000.0,7299200000.0,7200400000.0,6892500000.0,6.48,2.59,5.32,7.11,93.36,95.54,95.62,109.43,6.45,1.76,-142.59,True,False,False,False,False,0,2026-06-22
RIIL.NS,Reliance Industrial Infrastructure Limited,Industrials,858.95,12970144768.0,104.24151,2.7368345,2.65,,8.24,0.96,41.0,0.27278998,-8.22,3.51,,5,454200000.0,494900000.0,580800000.0,680480000.0,123900000.0,119700000.0,133200000.0,175690000.0,,,,,4739100000.0,4617400000.0,4713500000.0,4311704000.0,2.61,2.59,2.83,4.07,,,,,-2.88,0.98,,False,False,False,False,False,0,2026-06-22
RISHABH.NS,Rishabh Instruments Limited,Technology,583.0,22520338432.0,27.682812,3.0113635,12.07,10.752,21.06,3.61,,0.105179995,7.61,264.0,-17.84,5,7751460000.0,7203400000.0,6789500000.0,5626660000.0,815330000.0,223990000.0,396610000.0,468170000.0,805440000.0,980340000.0,576450000.0,1058680000.0,7450200000.0,6113230000.0,5590150000.0,4010310000.0,10.94,3.66,7.09,11.67,10.81,16.04,10.31,26.4,1.33,2.63,-11.33,True,False,False,False,True,1,2026-06-22
RITCO.NS,Ritco Logistics Limited,Industrials,275.5,7843624960.0,21.899841,2.1583467,9.4,132.237,12.58,4.57,,0.024,26.02,-14.75,50.05,5,14991903000.0,11896859000.0,9333027000.0,7511462000.0,359830000.0,422072000.0,329930000.0,244132000.0,4738757000.0,3158209000.0,2595743000.0,2072182000.0,3644315000.0,3226840000.0,1833756000.0,1485843000.0,9.87,13.08,17.99,16.43,130.03,97.87,141.55,139.46,-0.93,0.96,-89.78,False,False,False,False,False,0,2026-06-22
RITES.NS,RITES Limited,Industrials,213.49,102604103680.0,25.028137,3.8328545,16.4,0.236,8.53,4.0,356.0,0.16988,9.96,6.62,-27.02,5,24150800000.0,21963500000.0,24438200000.0,25984100000.0,4102700000.0,3848000000.0,4554000000.0,5420400000.0,65900000.0,90300000.0,80000000.0,54200000.0,26812400000.0,26401600000.0,26090100000.0,26037800000.0,15.3,14.57,17.45,20.82,0.25,0.34,0.31,0.21,0.8,0.98,-18.99,True,False,False,True,True,2,2026-06-22
RKDL.NS,Ravi Kumar Distilleries Limited,Consumer Defensive,18.7,448800032.0,311.6667,1.1009715,0.33,109.187,0.06,0.32,,0.00674,-45.39,3.48,13.39,5,202891000.0,371528000.0,243504000.0,278663000.0,1368000.0,1322000.0,-19445000.0,-22801000.0,459003000.0,404795000.0,396868000.0,390154000.0,420381000.0,419014000.0,417371000.0,436340000.0,0.33,0.32,-4.66,-5.23,109.19,96.61,95.09,89.42,12.89,1.03,,True,False,False,False,False,0,2026-06-22
RKEC.NS,RKEC Projects Limited,Industrials,29.37,704603968.0,3.5173652,0.35751674,4.8,102.585,8.35,28.43,,0.03383,25.62,0.4,41.06,4,4219225000.0,3358600000.0,2777084000.0,2104971817.94,200376000.0,199578000.0,124267000.0,71189294.17,2119835000.0,1502744000.0,1162107000.0,1411811783.29,1886903000.0,1686527000.0,1486823000.0,1370973350.26,10.62,11.83,8.36,5.19,112.34,89.1,78.16,102.98,0.22,1.24,-160.87,False,True,False,False,False,1,2026-06-22
RKFORGE.NS,Ramkrishna Forgings Limited,Industrials,588.75,107025375232.0,149.42892,3.2391973,2.27,74.422,3.94,0.67,34.0,0.01694,5.06,-82.7,15.16,5,42380773000.0,40341068000.0,33388420000.0,28594238000.0,717973000.0,4150252000.0,2912127000.0,2481084000.0,24487676000.0,21264963000.0,12065312000.0,13333959000.0,32903983000.0,30373717000.0,26338784000.0,13217632000.0,2.18,13.66,11.06,18.77,74.42,70.01,45.81,100.88,11.7,0.2,-331.51,True,False,False,False,False,0,2026-06-22
RKSWAMY.NS,R K SWAMY LIMITED,Communication Services,98.0,4946769408.0,22.374428,1.871086,8.61,16.248,4.38,4.47,153.0,0.06487,15.79,18.47,32.57,5,3407543000.0,2942865000.0,3315156000.0,2926131000.0,221059000.0,186602000.0,397248000.0,312600000.0,429413000.0,323906000.0,204676000.0,344883000.0,2642835000.0,2495328000.0,2413487000.0,452281000.0,8.36,7.48,16.46,69.12,16.25,12.98,8.48,76.25,1.74,0.76,-12.56,True,False,False,False,True,1,2026-06-22
RMC.NS,RMC Switchgears Limited,Industrials,313.2,3314241792.0,14.780557,2.6089566,18.85,80.622,21.19,6.77,,0.05606,26.39,-26.87,79.59,5,4015924000.0,3177343000.0,1713813000.0,1249445000.0,224158000.0,306523000.0,148873000.0,117407000.0,1053206000.0,586457000.0,499289000.0,464907000.0,1304569000.0,1069853000.0,603969000.0,457157000.0,17.18,28.65,24.65,25.68,80.73,54.82,82.67,101.7,-0.52,0.98,-89.77,False,False,True,False,False,1,2026-06-22
RMDRIP.NS,R M DRIP & SPRINK SYS LTD,Industrials,18.62,7973616640.0,22.707317,4.1965294,35.85,47.645,0.82,4.4,16.0,0.17701,50.72,45.68,102.82,5,1973825000.0,1309589000.0,502692000.0,109541000.0,349396000.0,239835000.0,54103000.0,289000.0,536067000.0,264305000.0,58023000.0,75580000.0,1109831000.0,800118000.0,406349000.0,127356000.0,31.48,29.97,13.31,0.23,48.3,33.03,14.28,59.35,-0.38,2.38,-39.88,False,False,False,True,True,2,2026-06-22
RML.NS,Rane (Madras) Limited,Consumer Cyclical,1124.6,31080722432.0,28.910025,4.1420355,15.12,100.193,38.9,3.46,143.0,0.02782,13.42,185.47,-7.5,5,38629200000.0,34057500000.0,34125000000.0,23137500000.0,1074800000.0,376500000.0,547600000.0,300200000.0,7520100000.0,8129700000.0,8512400000.0,6680600000.0,7505600000.0,6708900000.0,6578500000.0,2416500000.0,14.32,5.61,8.32,12.42,100.19,121.18,129.4,276.46,2.04,2.33,-79.43,True,False,False,False,True,1,2026-06-22
RNBDENIMS.NS,R & B Denims Limited,Consumer Cyclical,11.0,3141468416.0,11.956522,0.47258982,10.95,29.348,0.92,8.36,,0.053150002,25.75,-9.87,-21.48,5,4572817000.0,3636569000.0,3439888000.0,2534227000.0,247618000.0,274740000.0,186865000.0,148984000.0,739936000.0,942338000.0,680575000.0,516750000.0,2001193000.0,1829661000.0,1619126000.0,792809000.0,12.37,15.02,11.54,18.79,36.97,51.5,42.03,65.18,0.36,1.07,8.6,False,True,False,False,True,2,2026-06-22
ROHLTD.NS,Royal Orchid Hotels Limited,Consumer Cyclical,329.45,9035237376.0,28.014456,3.4961214,12.75,232.509,11.76,3.57,76.0,0.083780006,20.25,-31.88,189.5,5,3841505000.0,3194702000.0,2936105000.0,2635488000.0,321846000.0,472448000.0,484904000.0,470250000.0,6406871000.0,2213050000.0,1996029000.0,1576715000.0,2581584000.0,2308143000.0,1907399000.0,1729665000.0,12.47,20.47,25.42,27.19,248.18,95.88,104.65,91.16,2.56,0.67,-63.88,True,False,False,False,False,0,2026-06-22
ROLEXRINGS.NS,Rolex Rings Limited,Industrials,143.39,39049846784.0,27.681467,3.217692,12.35,,5.18,3.61,,0.12339,-0.98,-18.91,-100.0,5,11434950000.0,11548020000.0,11271050000.0,10944720000.0,1410980000.0,1739970000.0,1560380000.0,1980920000.0,0.0,141480000.0,180650000.0,815270000.0,12135770000.0,10721070000.0,8981840000.0,7430050000.0,11.63,16.23,17.37,26.66,,1.32,2.01,10.97,1.34,0.86,-36.87,True,False,False,False,False,0,2026-06-22
ROLLT.NS,Rollatainers Limited,Real Estate,3.4,850442048.0,5.0,9.52381,,121.05,0.68,20.0,,4257.9746,,-1093.6,,5,0.0,0.0,0.0,1665000.0,165682000.0,-16675000.0,-13826000.0,-207417000.0,112332000.0,0.0,144506000.0,115142000.0,92798000.0,-73263000.0,-76468000.0,55877000.0,178.54,,,-371.2,121.05,,,206.06,-0.04,,,False,False,False,False,False,0,2026-06-22
ROML.NS,Raj Oil Mills Limited,Consumer Defensive,47.16,706866304.0,15.163987,32.841225,,1222.773,3.11,6.59,,0.030840002,32.25,73.09,-16.68,5,1513708000.0,1144556000.0,1247180000.0,1403557000.0,46680000.0,26968000.0,17077000.0,24248000.0,263312000.0,316013000.0,311734000.0,297154000.0,21534000.0,-24407000.0,-51797000.0,-69488000.0,216.77,,,,1222.77,,,,1.3,2.12,-17.86,True,False,False,False,True,1,2026-06-22
ROSSARI.NS,Rossari Biotech Limited,Basic Materials,557.5,30880825344.0,20.709509,2.315632,11.85,32.695,26.92,4.83,9.0,0.06227,15.19,9.41,99.97,5,23963650000.0,20802940000.0,18251880000.0,16513170000.0,1492130000.0,1363780000.0,1306890000.0,1072570000.0,4359370000.0,2179980000.0,1187920000.0,739280000.0,13333490000.0,11854490000.0,10477280000.0,9151660000.0,11.19,11.5,12.47,11.72,32.69,18.39,11.34,8.08,0.44,1.12,-38.58,False,False,False,False,True,1,2026-06-22
ROSSELLIND.NS,Rossell India Limited,Industrials,56.05,2112887424.0,13.313539,0.9460714,8.14,,4.21,7.51,71.0,0.07011,24.44,-19.45,-25.04,5,2206900000.0,1773500000.0,1453968000.0,3486755000.0,158600000.0,196900000.0,8050000.0,276485000.0,646300000.0,862224000.0,265000000.0,139370000.0,1997500000.0,1898654000.0,1748213000.0,1768277000.0,7.94,10.37,0.46,15.64,32.36,45.41,15.16,7.88,1.79,1.55,-24.46,True,True,False,False,True,2,2026-06-22
ROSSTECH.NS,Rossell Techsys Limited,Industrials,1020.0,38597070848.0,174.06143,24.770508,15.18,264.369,5.86,0.57,2.0,0.04513,86.82,176.89,70.34,3,4851166000.0,2596721000.0,2132400000.0,,218925000.0,79065000.0,112064000.0,,4094054000.0,2403442000.0,1675164000.0,,1548614000.0,1336053000.0,1265016000.0,,14.14,5.92,8.86,,264.37,179.89,132.42,,-3.78,2.29,-123.29,False,False,False,False,False,0,2026-06-22
ROTO.NS,Roto Pumps Limited,Industrials,64.42,12169657344.0,49.17557,5.3033667,10.71,13.234,1.31,2.03,41.0,0.086969994,-3.14,-26.75,-29.12,5,2846475000.0,2938720000.0,2728083000.0,2243720000.0,247568000.0,337957000.0,391677000.0,330308000.0,317953000.0,448597000.0,531829000.0,556329000.0,2402517000.0,2208150000.0,1949410000.0,1619571000.0,10.3,15.3,20.09,20.39,13.23,20.32,27.28,34.35,1.49,0.68,-41.62,True,False,False,False,False,0,2026-06-22
ROUTE.NS,Route Mobile Limited,Communication Services,546.0,34399682560.0,14.379773,1.2421597,9.72,1.488,37.97,6.95,220.0,0.05422,-3.66,-25.04,-91.03,5,44082100000.0,45756200000.0,40232900000.0,35692300000.0,2390200000.0,3188500000.0,3750800000.0,3270600000.0,419800000.0,4681700000.0,3784900000.0,1401100000.0,27695900000.0,24320000000.0,21495900000.0,18204200000.0,8.63,13.11,17.45,17.97,1.52,19.25,17.61,7.7,2.43,0.69,-86.44,True,True,False,False,False,1,2026-06-22
